cell_line,agent,PrimaryTarget,Pathway,concentration,GRvalue,IncreasedFracDead,receptor_status,color_map
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,0.031623000000000005,1.0289,0.0053527,TNBC,#ca7832
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,0.1,1.0369,-0.004290100000000001,TNBC,#ca7832
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,0.31623,1.0125,0.005354600000000001,TNBC,#ca7832
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,1.0,1.0192,-0.009989299999999998,TNBC,#ca7832
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,3.1623,1.1503,-0.016036,TNBC,#ca7832
HCC1806,PF-4708671,p70S6K,PI3K/mTOR,10.0,1.2045,-0.024883000000000002,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.001,0.94694,0.0020085,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.0031623000000000003,0.9889700000000001,0.0017155,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.01,1.0201,0.0019427,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.031623000000000005,1.0031,0.0014804,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.1,0.9540000000000001,0.0037514000000000002,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.31623,0.88569,0.006959100000000001,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,1.0,0.55411,0.081335,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,3.1623,-0.18554,0.49892,TNBC,#ca7832
HCC1806,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,10.0,-0.26918000000000003,0.5242100000000001,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.001,0.9358200000000001,-0.00014718,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.0031623000000000003,0.9748700000000001,0.0055609,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.01,1.0206,-5.2755e-05,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.031623000000000005,0.97226,0.00018357,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.1,0.9244600000000001,0.0071224999999999995,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.31623,0.89974,0.008623700000000002,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,1.0,0.9419299999999999,0.014718,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,3.1623,0.7587,0.015965,TNBC,#ca7832
HCC1806,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,10.0,0.19361,0.14595,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.001,1.0121,0.0060478,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.0031623000000000003,1.0658,-0.0021411,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.01,1.0487,0.00014782,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.031623000000000005,1.0774,-0.0051559,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.1,1.0986,-0.0040042,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,0.31623,1.1237,-0.007751999999999999,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,1.0,0.85895,0.023308000000000002,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,3.1623,0.17634,0.12320999999999999,TNBC,#ca7832
HCC1806,Ceritinib/LDK378,ALK,RTK,10.0,-0.40601,0.58043,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.00031623,1.0684,0.0047614,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.001,1.0533,-0.00087895,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.0031623000000000003,1.0102,0.0050943,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.01,0.9959100000000001,0.016774,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.031623000000000005,0.899,0.029199,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.1,0.7682100000000001,0.050141000000000005,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,0.31623,0.70263,0.06150800000000001,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,1.0,0.5513399999999999,0.078809,TNBC,#ca7832
HCC1806,Neratinib/HKI272,EGFR/HER2,RTK,3.1623,-0.088255,0.43583,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.001,1.0293,0.0035629,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.0031623000000000003,0.9997,0.0040139,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.01,1.0496,-0.0015202,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.031623000000000005,1.0186,0.0013,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.1,0.96304,0.005209,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,0.31623,0.35681999999999997,0.15622,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,1.0,-0.17778,0.49866000000000005,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,3.1623,-0.18691,0.48586,TNBC,#ca7832
HCC1806,Tivantinib/ARQ197,MET,RTK,10.0,-0.21848,0.47523000000000004,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.001,0.9923200000000001,0.00046346,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.0031623000000000003,1.081,-0.010584,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.01,1.0401,0.00079818,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.031623000000000005,0.97214,0.0071646999999999995,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.1,0.9983200000000001,0.0026254,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.31623,0.9459,0.016578,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,1.0,1.0383,0.0095805,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,3.1623,0.8954200000000001,0.024980000000000002,TNBC,#ca7832
HCC1806,Cediranib/AZD2171,VEGFR/cKIT,RTK,10.0,0.095404,0.27518000000000004,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.001,1.0034,0.0011370999999999998,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.0031623000000000003,0.96624,0.0032034,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.01,1.0074,0.00020597,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.031623000000000005,1.0527,-0.0014425999999999998,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.1,1.0055,0.0011640999999999997,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,0.31623,1.0807,-0.0064479,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,1.0,1.044,0.0024489,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,3.1623,1.1649,-0.016651,TNBC,#ca7832
HCC1806,Cabozantinib,VEGFR2/MET,RTK,10.0,0.6905100000000001,0.060975,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.001,0.93361,0.0040767,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.0031623000000000003,0.79103,0.0085383,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.01,0.71721,0.025965,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.031623000000000005,0.5383899999999999,0.045376,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.1,0.42365,0.075222,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.31623,0.29165,0.095222,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,1.0,0.22616999999999998,0.1714,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,3.1623,-0.23820999999999998,0.50027,TNBC,#ca7832
HS578T,Abemaciclib/LY2835219,CDK4/6,Cell cycle,10.0,-0.58254,0.84364,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.00031623,1.0302,-0.0054402,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.001,0.98639,0.0072044,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.0031623000000000003,0.9285899999999999,0.0024091,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.01,0.76545,0.015153999999999999,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.031623000000000005,0.66613,0.018003,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.1,0.5601,0.045794999999999995,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.31623,0.45598,0.053570000000000007,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,1.0,0.41347,0.074603,TNBC,#ca7832
HS578T,Palbociclib/PD0332991,CDK4/6,Cell cycle,3.1623,0.30493000000000003,0.11532,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.001,1.0689,0.0050665,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.0031623000000000003,1.0447,0.014521000000000001,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.01,0.69526,0.13036,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.031623000000000005,0.049441000000000006,0.38164000000000003,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.1,-0.22349000000000002,0.57267,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,0.31623,-0.19226,0.55069,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,1.0,-0.17645,0.54208,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,3.1623,-0.3399,0.65876,TNBC,#ca7832
HS578T,AZD7762,CHK1/2,Cell cycle,10.0,-0.59828,0.86377,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.0001,0.95644,-0.0016495999999999998,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.00031623,0.9663200000000001,0.0041832,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.001,0.9608200000000001,0.013590999999999999,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.0031623000000000003,0.29935,0.18889,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.01,-0.24841999999999997,0.5139,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.031623000000000005,-0.28388,0.59291,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.1,-0.27763000000000004,0.57923,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,0.31623,-0.31229,0.59818,TNBC,#ca7832
HS578T,Volasertib/BI6727,PLK,Cell cycle,1.0,-0.28179,0.5144,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0001,0.96488,0.0016926999999999999,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.00031623,1.0174,-0.003239,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.001,0.99408,0.0016177,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0031623000000000003,0.9970600000000001,0.009123299999999999,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.01,0.33035,0.18325,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.031623000000000005,-0.21419000000000002,0.42143,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.1,-0.19677,0.43656000000000006,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.31623,-0.21938000000000002,0.42321000000000003,TNBC,#ca7832
HS578T,Dinaciclib/SCH727965,pan CDK,Cell cycle,1.0,-0.23875,0.43506000000000006,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.0010833,1.0006,0.00041116,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.0033333,0.9560700000000001,0.00052048,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.01,0.95215,0.0012175,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.031667,0.97895,-0.00069498,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.1,0.9507,0.0004189,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,0.31623,0.88961,0.017787,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,1.0,0.68537,0.09785,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,3.1623,0.21650999999999998,0.3545,TNBC,#ca7832
HS578T,Cisplatin,Chemo,Chemotherapy,10.0,0.012492,0.36491,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.00031623,0.95136,0.001289,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.001,0.9053,0.01728,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.0031623000000000003,0.6139399999999999,0.11735,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.01,0.10255999999999998,0.34106,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.031623000000000005,0.009478700000000001,0.19791,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.1,-0.037191,0.22098,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,0.31623,-0.10655999999999999,0.30798000000000003,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,1.0,-0.19528,0.39971,TNBC,#ca7832
HS578T,Doxorubicin,Chemo,Chemotherapy,3.1623,-0.34661,0.60172,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.0001,0.67392,0.083135,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.00031623,0.9477399999999999,0.031432,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.001,0.51856,0.25154,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.0031623000000000003,0.007567399999999999,0.46628000000000003,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.01,-0.26291,0.63221,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.031623000000000005,-0.28674,0.66509,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.1,-0.36805,0.7267399999999999,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,0.31623,-0.33315,0.7027100000000001,TNBC,#ca7832
HS578T,Paclitaxel,Chemo,Chemotherapy,1.0,-0.37519,0.7497,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.0010833,0.9689,0.0033408,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.0033333,0.71991,0.073551,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.01,0.043924,0.42958,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.031667,-0.0070639,0.39115,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.1,-0.12419000000000001,0.47473999999999994,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,0.31623,-0.22869,0.59734,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,1.0,-0.33366999999999997,0.69467,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,3.1623,-0.43141999999999997,0.78405,TNBC,#ca7832
HS578T,Topotecan,Topo I,Chemotherapy,10.0,-0.44883999999999996,0.7964899999999999,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.0010833,1.0257,0.0029318,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.0033333,1.0092,-0.0037010999999999997,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.01,0.99405,-0.0021583,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.031667,1.0041,0.0018024999999999998,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.1,0.93119,0.015266,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,0.31623,0.65215,0.1289,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,1.0,0.057784,0.43655,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,3.1623,-0.08237799999999999,0.46428,TNBC,#ca7832
HS578T,Etoposide,Topo II,Chemotherapy,10.0,-0.13608,0.45511,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.001,0.90217,-0.0053434,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.0031623000000000003,0.8310799999999999,0.0035243,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.01,0.83141,-0.0012408,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.031623000000000005,0.62162,0.042627,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.1,0.17665999999999998,0.22807,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,0.31623,-0.074102,0.44683999999999996,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,1.0,-0.17084000000000002,0.52693,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,3.1623,-0.22704000000000002,0.58927,TNBC,#ca7832
HS578T,Dasatinib,BCR/ABL,MAPK/nRTK,10.0,-0.24416,0.58022,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0001,0.98241,-6.7527e-06,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.00031623,0.87654,0.014062999999999999,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.001,0.80521,0.015333000000000001,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0031623000000000003,0.65785,0.036299,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.01,0.42731,0.054509,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.031623000000000005,0.25275,0.1128,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.1,0.25666,0.12703,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.31623,0.19305999999999998,0.13691,TNBC,#ca7832
HS578T,Trametinib/GSK1120212,MEK,MAPK/nRTK,1.0,0.22776999999999997,0.14455,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.001,1.0591,-0.006294600000000001,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.0031623000000000003,0.9984700000000001,0.0029269,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.01,1.0002,0.0052753,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.031623000000000005,0.93368,-0.0078937,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.1,0.9009299999999999,-1.1015e-05,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.31623,0.86424,0.0013899000000000001,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,1.0,0.77967,0.012142,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,3.1623,0.62833,0.02597,TNBC,#ca7832
HS578T,Saracatinib/AZD0530,SRC,MAPK/nRTK,10.0,0.18896,0.22844,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.001,1.0248,-0.0018441,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.0031623000000000003,1.0074,0.0037901,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.01,1.0474,0.0055314,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.031623000000000005,0.9863799999999999,0.0060511,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.1,1.0131,0.010308,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,0.31623,0.99671,0.008564,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,1.0,0.9567100000000001,0.020095,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,3.1623,0.88384,0.038239999999999996,TNBC,#ca7832
HS578T,ABT-737,Bcl2/XL,Misc,10.0,0.7755,0.068162,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.001,1.0117,0.00084024,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.0031623000000000003,0.9668399999999999,-0.0031875,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.01,1.0665,-0.002227,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.031623000000000005,1.0296,0.0013053,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.1,1.0643,-0.00098412,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,0.31623,0.9301299999999999,0.0060573,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,1.0,0.42582,0.10793,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,3.1623,-0.056067,0.35835,TNBC,#ca7832
HS578T,Vorinostat,HDAC,Misc,10.0,-0.16885999999999998,0.47589,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.0001,0.9778899999999999,0.0050253,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.00031623,0.99449,-0.0010333,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.001,1.0057,0.0012554999999999999,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.0031623000000000003,0.51573,0.10357000000000001,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.01,-0.0018512999999999997,0.36018,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.031623000000000005,-0.10051,0.39766999999999997,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.1,-0.1013,0.39405999999999997,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,0.31623,-0.10289000000000001,0.38298000000000004,TNBC,#ca7832
HS578T,Luminespib/NVP-AUY922,HSP90,Misc,1.0,-0.11439,0.41607,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.001,0.97526,-0.0040706,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.0031623000000000003,1.0209,0.0028749,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.01,1.0025,0.00038068,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.031623000000000005,0.97954,-0.0020250999999999997,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.1,1.0153,-0.0023078000000000005,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,0.31623,1.0063,-0.0037609,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,1.0,1.0188,0.002334,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,3.1623,1.0615,0.0042223,TNBC,#ca7832
HS578T,A-1210477,Mcl-1,Misc,10.0,0.94191,0.0016780999999999999,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.001,0.9688399999999999,0.0063170000000000006,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.0031623000000000003,0.93481,0.0027890000000000002,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.01,0.95609,0.00055698,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.031623000000000005,0.94305,0.0049553,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.1,0.98959,0.00094812,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,0.31623,0.92716,0.0063462,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,1.0,0.9146799999999999,-0.00084496,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,3.1623,0.8307899999999999,0.010836,TNBC,#ca7832
HS578T,Olaparib/AZD2281,PARP,Misc,10.0,0.44354,0.058664,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.0010833,1.0054,0.0032009,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.0033333,1.0167,0.005296899999999999,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.01,0.96799,0.016199,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.031667,0.8729899999999999,0.043644999999999996,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.1,0.73628,0.10400999999999999,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,0.31623,0.44121000000000005,0.23601999999999998,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,1.0,0.094753,0.42681,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,3.1623,-0.07332799999999999,0.48652,TNBC,#ca7832
HS578T,Bleomycin,Radiation,Misc,10.0,-0.19657,0.56324,TNBC,#ca7832
HS578T,Ipatasertib/GDC0068,AKT,PI3K/mTOR,0.001,0.92995,0.0022964,TNBC,#ca7832
HS578T,Ipatasertib/GDC0068,AKT,PI3K/mTOR,0.0031623000000000003,0.9722,-0.0036692,TNBC,#ca7832
HS578T,Ipatasertib/GDC0068,AKT,PI3K/mTOR,0.01,0.9358799999999999,0.0016561,TNBC,#ca7832
